time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
3.61,-52,-0.20312500000000003,-9,-0.03515625000000001
3.63,-1,-0.00390625,-6,-0.0234375
3.65,55,0.21484375,-4,-0.015625
3.67,35,0.13671875,-3,-0.01171875
3.68,13,0.05078125000000001,-1,-0.00390625
3.7,4,0.015625,-1,-0.00390625
3.72,3,0.01171875,-133,-0.51953125
3.74,33,0.12890625,124,0.484375
3.76,-34,-0.1328125,88,0.34375
3.78,-1,-0.00390625,-95,-0.37109375
3.8,53,0.20703125,-26,-0.10156250000000001
3.82,303,1.18359375,-17,-0.06640625
3.83,-114,-0.4453125,-23,-0.08984375
3.85,-10,-0.0390625,-8,-0.03125
3.87,5,0.01953125,-1,-0.00390625
3.89,-58,-0.2265625,-10,-0.0390625
3.91,-31,-0.12109375,-4,-0.015625
3.93,4,0.015625,0,0.0
3.95,1,0.00390625,-6,-0.0234375
3.96,-52,-0.20312500000000003,-106,-0.4140625
3.98,-52,-0.20312500000000003,-80,-0.3125
4.0,40,0.15625,-50,-0.1953125
4.02,31,0.12109375,-21,-0.08203125
4.04,11,0.04296875,-5,-0.01953125
4.06,2,0.0078125,-1,-0.00390625
4.08,-1,-0.00390625,0,0.0
4.1,-169,-0.66015625,-15,-0.05859375
4.11,-205,-0.8007812500000001,-50,-0.1953125
4.13,-189,-0.73828125,-17,-0.06640625
4.15,-208,-0.8125000000000001,131,0.51171875
4.17,901,3.51953125,56,0.21875
4.19,-307,-1.19921875,34,0.1328125
4.21,3,0.01171875,19,0.07421875
4.23,34,0.1328125,10,0.0390625
4.24,-100,-0.390625,5,0.01953125
4.26,-115,-0.44921875,4,0.015625
4.28,-66,-0.2578125,2,0.0078125
4.3,6,0.0234375,1,0.00390625
4.32,-41,-0.16015625,-1,-0.00390625
4.34,-149,-0.58203125,5,0.01953125
4.36,42,0.1640625,1,0.00390625
4.38,76,0.296875,1,0.00390625
4.39,41,0.16015625,0,0.0
4.41,13,0.05078125000000001,0,0.0
4.43,0,0.0,-487,-1.90234375
4.45,64,0.25,17,0.06640625
4.47,-71,-0.27734375000000006,-77,-0.30078125
4.49,3,0.01171875,-14,-0.0546875
4.51,-175,-0.6835937500000001,-44,-0.171875
4.52,503,1.96484375,-18,-0.07031250000000001
4.54,-64,-0.25,-7,-0.02734375
4.56,-60,-0.234375,-3,-0.01171875
4.58,-51,-0.19921875000000003,-6,-0.0234375
4.6,-64,-0.25,-7,-0.02734375
4.62,-34,-0.1328125,-4,-0.015625
4.64,2,0.0078125,-2,-0.0078125
4.65,-20,-0.078125,-2,-0.0078125
4.67,-103,-0.40234375000000006,47,0.18359375
4.69,26,0.10156250000000001,18,0.07031250000000001
4.71,52,0.20312500000000003,9,0.03515625000000001
4.73,27,0.10546875,4,0.015625
4.75,8,0.03125,2,0.0078125
4.77,5,0.01953125,0,0.0
4.78,-19,-0.07421875,20,0.078125
4.8,314,1.2265625,-166,-0.6484375
4.82,-301,-1.17578125,-80,-0.3125
4.84,210,0.8203125,-41,-0.16015625
4.86,187,0.73046875,-19,-0.07421875
4.88,301,1.17578125,-15,-0.05859375
4.9,-37,-0.14453125,-8,-0.03125
4.91,71,0.27734375000000006,-4,-0.015625
4.93,-28,-0.109375,-3,-0.01171875
4.95,-96,-0.375,-2,-0.0078125
4.97,-131,-0.51171875,-1,-0.00390625
4.99,-112,-0.4375,-1,-0.00390625
5.01,-13,-0.05078125000000001,-4,-0.015625
5.03,-158,-0.6171875,-9,-0.03515625000000001
5.05,-59,-0.23046875000000003,21,0.08203125
5.06,99,0.38671875,11,0.04296875
5.08,77,0.30078125,5,0.01953125
5.1,36,0.14062500000000003,3,0.01171875
5.12,12,0.046875,-15,-0.05859375
5.14,-217,-0.84765625,8,0.03125
5.16,-42,-0.1640625,-48,-0.1875
5.18,-56,-0.21875,-8,-0.03125
5.19,45,0.17578125,-5,-0.01953125
5.21,-14,-0.0546875,-6,-0.0234375
5.23,13,0.05078125000000001,-5,-0.01953125
5.25,52,0.20312500000000003,-8,-0.03125
5.27,109,0.42578125,4,0.015625
5.29,82,0.3203125,2,0.0078125
5.31,-98,-0.3828125,2,0.0078125
5.33,-56,-0.21875,1,0.00390625
5.34,-11,-0.04296875,1,0.00390625
5.36,-1,-0.00390625,7,0.02734375
5.38,-110,-0.4296875,21,0.08203125
5.4,-80,-0.3125,26,0.10156250000000001
5.42,65,0.25390625,16,0.0625
