time,V_adc_value,V_actual_value,H_adc_value,H_actual_value
5.99,21,0.08203125,-1,-0.00390625
6.01,-38,-0.1484375,-8,-0.03125
6.03,367,1.43359375,6,0.0234375
6.05,34,0.1328125,-11,-0.04296875
6.07,-159,-0.62109375,-8,-0.03125
6.09,66,0.2578125,-2,-0.0078125
6.1,-14,-0.0546875,0,0.0
6.12,-3,-0.01171875,0,0.0
6.14,15,0.05859375,0,0.0
6.16,-5,-0.01953125,0,0.0
6.18,-5,-0.01953125,0,0.0
6.2,-24,-0.09375,3,0.01171875
6.22,0,0.0,1,0.00390625
6.23,-1,-0.00390625,-1,-0.00390625
6.25,7,0.02734375,0,0.0
6.27,-2,-0.0078125,0,0.0
6.29,-10,-0.0390625,0,0.0
6.31,0,0.0,0,0.0
6.33,-1,-0.00390625,0,0.0
6.35,-3,-0.01171875,1,0.00390625
6.37,2,0.0078125,3,0.01171875
6.38,-12,-0.046875,-7,-0.02734375
6.4,5,0.01953125,-9,-0.03515625000000001
6.42,40,0.15625,18,0.07031250000000001
6.44,-41,-0.16015625,13,0.05078125000000001
6.46,-1,-0.00390625,7,0.02734375
6.48,4,0.015625,2,0.0078125
6.5,10,0.0390625,1,0.00390625
6.51,-1,-0.00390625,1,0.00390625
6.53,-11,-0.04296875,0,0.0
6.55,-6,-0.0234375,0,0.0
6.57,-7,-0.02734375,0,0.0
6.59,-3,-0.01171875,0,0.0
6.61,-2,-0.0078125,0,0.0
6.63,5,0.01953125,0,0.0
6.64,0,0.0,0,0.0
6.66,-4,-0.015625,0,0.0
6.68,5,0.01953125,-1,-0.00390625
6.7,-3,-0.01171875,0,0.0
6.72,-1,-0.00390625,-1,-0.00390625
6.74,-28,-0.109375,17,0.06640625
6.76,-270,-1.0546875,21,0.08203125
6.77,34,0.1328125,4,0.015625
6.79,-49,-0.19140625,1,0.00390625
6.81,5,0.01953125,2,0.0078125
6.83,-10,-0.0390625,1,0.00390625
6.85,21,0.08203125,1,0.00390625
6.87,-24,-0.09375,0,0.0
6.89,-17,-0.06640625,0,0.0
6.9,7,0.02734375,-1,-0.00390625
6.92,7,0.02734375,0,0.0
6.94,-4,-0.015625,0,0.0
6.96,-9,-0.03515625000000001,-1,-0.00390625
6.98,3,0.01171875,0,0.0
7.0,-4,-0.015625,-1,-0.00390625
7.02,-5,-0.01953125,0,0.0
7.03,2,0.0078125,-2,-0.0078125
7.05,-10,-0.0390625,-2,-0.0078125
7.07,-7,-0.02734375,-3,-0.01171875
7.09,12,0.046875,-2,-0.0078125
7.11,3,0.01171875,-2,-0.0078125
7.13,-2,-0.0078125,0,0.0
7.14,-4,-0.015625,0,0.0
7.16,1,0.00390625,0,0.0
7.18,2,0.0078125,-1,-0.00390625
7.2,-1,-0.00390625,-1,-0.00390625
7.22,2,0.0078125,0,0.0
7.24,-3,-0.01171875,0,0.0
7.26,-2,-0.0078125,-1,-0.00390625
7.28,1,0.00390625,-1,-0.00390625
7.29,0,0.0,-1,-0.00390625
7.31,0,0.0,0,0.0
7.33,-1,-0.00390625,0,0.0
7.35,-1,-0.00390625,-1,-0.00390625
7.37,-2,-0.0078125,0,0.0
7.39,-3,-0.01171875,-1,-0.00390625
7.4,-2,-0.0078125,0,0.0
7.42,-5,-0.01953125,0,0.0
7.44,3,0.01171875,0,0.0
7.46,1,0.00390625,0,0.0
7.48,-10,-0.0390625,-9,-0.03515625000000001
7.5,15,0.05859375,1,0.00390625
7.52,-5,-0.01953125,-2,-0.0078125
7.53,24,0.09375,-1,-0.00390625
7.55,-19,-0.07421875,0,0.0
7.57,0,0.0,0,0.0
7.59,4,0.015625,0,0.0
7.61,3,0.01171875,0,0.0
7.63,1,0.00390625,0,0.0
7.65,0,0.0,0,0.0
7.66,1,0.00390625,-1,-0.00390625
7.68,-5,-0.01953125,-1,-0.00390625
7.7,-6,-0.0234375,0,0.0
7.72,-2,-0.0078125,0,0.0
